alpha,entry_latency_ms,exit_horizon_ms,total_pnl,selected,observed,fills,pnl_per_selected,pnl_per_observed,pnl_per_fill,hit_rate,max_drawdown
acceleration_reversal,5,5000,-36.4613248,718,132,132,-0.05078178941504178,-0.2762221575757576,-0.2762221575757576,0.09090909090909091,36.8385248
acceleration_reversal,5,7500,-40.86665000000002,718,123,123,-0.05691733983286911,-0.3322491869918701,-0.3322491869918701,0.14634146341463414,41.25870000000002
acceleration_reversal,5,10000,-33.99144999999999,718,118,118,-0.047341852367688016,-0.2880631355932203,-0.2880631355932203,0.15254237288135594,34.34749999999999
acceleration_reversal,10,500,-42.99189,718,156,155,-0.05987728412256267,-0.2755890384615384,-0.2773670322580645,0.03870967741935484,43.46539
acceleration_reversal,10,750,-44.545385999999986,718,156,155,-0.06204092757660165,-0.2855473461538461,-0.2873895870967741,0.05161290322580645,45.211885999999986
acceleration_reversal,10,1000,-45.05116949999999,718,156,155,-0.06274536142061281,-0.28878954807692303,-0.29065270645161284,0.05161290322580645,45.524669499999995
acceleration_reversal,10,1500,-40.479699999999994,718,154,153,-0.0563784122562674,-0.26285519480519476,-0.26457320261437905,0.1111111111111111,40.856899999999996
acceleration_reversal,10,2000,-37.88799999999999,718,148,147,-0.052768802228412244,-0.25599999999999995,-0.2577414965986394,0.10204081632653061,38.36149999999999
acceleration_reversal,10,3000,-33.02270000000001,718,141,140,-0.04599261838440113,-0.23420354609929084,-0.23587642857142863,0.09285714285714286,33.3038
acceleration_reversal,10,4000,-31.648149999999994,718,137,136,-0.044078203342618374,-0.23100839416058389,-0.2327069852941176,0.125,32.025349999999996
acceleration_reversal,10,5000,-35.68647479999999,718,132,131,-0.04970261114206127,-0.27035208181818177,-0.27241583816793885,0.0916030534351145,36.063674799999994
acceleration_reversal,10,7500,-40.14140000000002,718,123,122,-0.055907242339832894,-0.32635284552845545,-0.32902786885245916,0.14754098360655737,40.533450000000016
acceleration_reversal,10,10000,-33.2662,718,118,117,-0.046331754874651805,-0.28191694915254234,-0.2843264957264957,0.15384615384615385,33.622249999999994
acceleration_reversal,25,500,-40.26802999999999,718,156,154,-0.056083607242339815,-0.2581283974358974,-0.26148071428571423,0.03896103896103896,40.74152999999999
acceleration_reversal,25,750,-42.605486,718,156,154,-0.05933911699164345,-0.27311208974358975,-0.276659,0.05194805194805195,43.271986
acceleration_reversal,25,1000,-43.15926949999999,718,156,154,-0.060110403203342606,-0.2766619839743589,-0.2802549967532467,0.05194805194805195,43.632769499999995
acceleration_reversal,25,1500,-38.5878,718,154,152,-0.05374345403899722,-0.2505701298701299,-0.2538671052631579,0.1118421052631579,38.965
acceleration_reversal,25,2000,-36.0977,718,148,146,-0.050275348189415044,-0.2439033783783784,-0.24724452054794524,0.10273972602739725,36.571200000000005
acceleration_reversal,25,3000,-31.3827,718,141,139,-0.04370849582172702,-0.22257234042553192,-0.2257748201438849,0.09352517985611511,31.663800000000002
acceleration_reversal,25,4000,-30.106449999999988,718,137,135,-0.0419309888579387,-0.219755109489051,-0.22301074074074065,0.1259259259259259,30.48364999999999
acceleration_reversal,25,5000,-34.19277479999999,718,132,130,-0.04762224902506962,-0.25903617272727264,-0.2630213446153845,0.09230769230769231,34.56997479999999
acceleration_reversal,25,7500,-38.26775000000002,718,123,121,-0.053297701949860755,-0.31111991869918715,-0.3162623966942151,0.1487603305785124,38.65980000000002
acceleration_reversal,25,10000,-31.487199999999987,718,118,116,-0.04385403899721447,-0.2668406779661016,-0.27144137931034473,0.15517241379310345,31.84324999999999
acceleration_reversal,50,500,-39.161480000000005,718,156,151,-0.0545424512534819,-0.25103512820512824,-0.2593475496688742,0.026490066225165563,39.161480000000005
acceleration_reversal,50,750,-41.691936000000005,718,156,151,-0.05806676323119778,-0.26725600000000005,-0.2761055364238411,0.039735099337748346,41.691936000000005
acceleration_reversal,50,1000,-42.0527195,718,156,151,-0.058569247214484685,-0.26956871474358973,-0.27849483112582785,0.046357615894039736,42.0527195
acceleration_reversal,50,1500,-37.384949999999996,718,154,149,-0.052068175487465174,-0.24275941558441555,-0.25090570469798656,0.11409395973154363,37.384949999999996
acceleration_reversal,50,2000,-35.451499999999996,718,148,143,-0.04937534818941504,-0.23953716216216214,-0.24791258741258737,0.09090909090909091,35.451499999999996
acceleration_reversal,50,3000,-30.8923,718,141,136,-0.043025487465181055,-0.21909432624113473,-0.22714926470588234,0.08823529411764706,30.8923
acceleration_reversal,50,4000,-29.76239999999998,718,137,132,-0.04145181058495819,-0.21724379562043783,-0.22547272727272713,0.11363636363636363,29.76239999999998
acceleration_reversal,50,5000,-33.848724799999985,718,132,127,-0.047143070752089115,-0.25642973333333324,-0.26652539212598414,0.07874015748031496,33.848724799999985
acceleration_reversal,50,7500,-37.87710000000001,718,123,118,-0.05275362116991645,-0.3079439024390245,-0.320992372881356,0.13559322033898305,37.87710000000001
acceleration_reversal,50,10000,-31.095849999999984,718,118,113,-0.043308983286908055,-0.26352415254237277,-0.27518451327433613,0.1415929203539823,31.123549999999984
acceleration_reversal,100,500,-35.17277999999999,718,156,147,-0.04898715877437324,-0.22546653846153838,-0.23927061224489787,0.02040816326530612,35.17277999999999
acceleration_reversal,100,750,-37.908135999999985,718,156,147,-0.05279684679665736,-0.2430008717948717,-0.2578784761904761,0.047619047619047616,37.908135999999985
acceleration_reversal,100,1000,-37.77521949999999,718,156,147,-0.052611726323119765,-0.24214884294871789,-0.25697428231292513,0.04081632653061224,37.77521949999999
acceleration_reversal,100,1500,-34.804249999999996,718,154,145,-0.04847388579387186,-0.22600162337662336,-0.24002931034482755,0.09655172413793103,34.8231
acceleration_reversal,100,2000,-33.420249999999996,718,148,139,-0.04654630919220055,-0.22581249999999997,-0.24043345323741006,0.07194244604316546,33.420249999999996
acceleration_reversal,100,3000,-28.658749999999994,718,141,132,-0.03991469359331475,-0.20325354609929075,-0.2171117424242424,0.07575757575757576,28.658749999999994
acceleration_reversal,100,4000,-27.531899999999986,718,137,128,-0.03834526462395541,-0.20096277372262764,-0.2150929687499999,0.1015625,27.531899999999986
acceleration_reversal,100,5000,-31.13107479999999,718,134,125,-0.04335804289693592,-0.23232145373134322,-0.2490485983999999,0.088,31.13107479999999
acceleration_reversal,100,7500,-36.17915000000001,718,125,116,-0.050388788300835666,-0.28943320000000006,-0.3118892241379311,0.12931034482758622,36.208450000000006
acceleration_reversal,100,10000,-29.635899999999992,718,120,111,-0.04127562674094706,-0.24696583333333327,-0.26699009009009,0.15315315315315314,29.77839999999999
acceleration_reversal,250,500,-28.026343200000003,718,156,144,-0.03903390417827299,-0.17965604615384617,-0.19462738333333335,0.013888888888888888,28.026343200000003
acceleration_reversal,250,750,-30.178353200000004,718,156,144,-0.042031132590529256,-0.19345098205128208,-0.20957189722222225,0.04861111111111111,30.178353200000004
acceleration_reversal,250,1000,-29.055247900000012,718,156,144,-0.04046691908077996,-0.18625158910256417,-0.2017725548611112,0.041666666666666664,29.055247900000012
acceleration_reversal,250,1500,-28.051330800000002,718,154,142,-0.03906870584958218,-0.1821514987012987,-0.19754458309859158,0.09154929577464789,28.051330800000002
acceleration_reversal,250,2000,-27.549790000000005,718,148,136,-0.03837018105849583,-0.18614722972972977,-0.20257198529411768,0.10294117647058823,27.549790000000005
acceleration_reversal,250,3000,-22.082595600000005,718,142,130,-0.03075570417827299,-0.15551123661971836,-0.16986612000000004,0.13076923076923078,22.082595600000005
acceleration_reversal,250,4000,-21.699095599999996,718,138,126,-0.03022158161559888,-0.15723982318840576,-0.1722150444444444,0.14285714285714285,21.699095599999996
acceleration_reversal,250,5000,-25.724358400000003,718,134,122,-0.03582779721448468,-0.19197282388059703,-0.2108553967213115,0.11475409836065574,25.724358400000003
acceleration_reversal,250,7500,-31.4679016,718,125,113,-0.04382716100278552,-0.2517432128,-0.2784770053097345,0.1504424778761062,31.488051600000002
acceleration_reversal,250,10000,-25.069028400000004,718,120,108,-0.03491508133704736,-0.20890857000000004,-0.23212063333333338,0.1574074074074074,25.149278400000004
deceleration_reversal,5,500,-45.68264,688,162,162,-0.06639918604651163,-0.2819916049382716,-0.2819916049382716,0.06172839506172839,46.15614
deceleration_reversal,5,750,-46.94422750000001,688,162,162,-0.06823288880813955,-0.2897791820987655,-0.2897791820987655,0.05555555555555555,47.61072750000001
deceleration_reversal,5,1000,-46.826316999999996,688,162,162,-0.06806150726744185,-0.2890513395061728,-0.2890513395061728,0.05555555555555555,47.299817
deceleration_reversal,5,1500,-45.6109,688,159,159,-0.06629491279069767,-0.28686100628930816,-0.28686100628930816,0.08176100628930817,45.9881
deceleration_reversal,5,2000,-43.863499999999966,688,153,153,-0.06375508720930227,-0.2866895424836599,-0.2866895424836599,0.0784313725490196,44.33699999999997
deceleration_reversal,5,3000,-35.5402,688,146,146,-0.051657267441860465,-0.24342602739726027,-0.24342602739726027,0.0958904109589041,35.821299999999994
deceleration_reversal,5,4000,-33.86769999999999,688,142,142,-0.04922630813953487,-0.23850492957746475,-0.23850492957746475,0.1267605633802817,34.244899999999994
deceleration_reversal,5,5000,-37.352324800000005,688,137,137,-0.05429116976744187,-0.2726447065693431,-0.2726447065693431,0.11678832116788321,37.72952480000001
deceleration_reversal,5,7500,-42.37525000000004,688,128,128,-0.061591933139534934,-0.3310566406250003,-0.3310566406250003,0.1953125,42.75245000000004
deceleration_reversal,5,10000,-37.65310000000001,688,123,123,-0.05472834302325583,-0.30612276422764234,-0.30612276422764234,0.14634146341463414,37.934200000000004
deceleration_reversal,10,500,-44.93623999999999,688,162,160,-0.06531430232558139,-0.27738419753086413,-0.2808514999999999,0.05625,45.40973999999999
deceleration_reversal,10,750,-46.0920775,688,162,160,-0.06699429869186047,-0.28451899691358024,-0.288075484375,0.05625,46.7585775
deceleration_reversal,10,1000,-45.974167,688,162,160,-0.06682291715116279,-0.28379115432098767,-0.28733854375,0.05625,46.447667
deceleration_reversal,10,1500,-44.8645,688,159,157,-0.06521002906976744,-0.2821666666666667,-0.2857611464968153,0.08280254777070063,45.2417
deceleration_reversal,10,2000,-42.91779999999998,688,153,151,-0.06238052325581392,-0.280508496732026,-0.2842238410596025,0.08609271523178808,43.39129999999998
deceleration_reversal,10,3000,-34.701299999999996,688,146,144,-0.050437936046511624,-0.23768013698630133,-0.24098124999999998,0.09722222222222222,34.98239999999999
deceleration_reversal,10,4000,-32.982199999999985,688,142,140,-0.04793924418604649,-0.23226901408450693,-0.23558714285714275,0.12857142857142856,33.35939999999999
deceleration_reversal,10,5000,-36.7262248,688,137,135,-0.05338114069767441,-0.2680746335766423,-0.2720461096296296,0.1111111111111111,37.1034248
deceleration_reversal,10,7500,-41.95830000000004,688,128,126,-0.06098590116279075,-0.3277992187500003,-0.33300238095238127,0.19047619047619047,42.33550000000004
deceleration_reversal,10,10000,-37.23615000000001,688,123,121,-0.05412231104651164,-0.3027329268292684,-0.30773677685950424,0.14049586776859505,37.517250000000004
deceleration_reversal,25,500,-42.81065949999999,688,162,155,-0.06222479578488371,-0.2642633302469135,-0.2761978032258064,0.03225806451612903,43.284159499999994
deceleration_reversal,25,750,-44.504135500000004,688,162,155,-0.06468624345930234,-0.27471688580246917,-0.2871234548387097,0.03225806451612903,45.1706355
deceleration_reversal,25,1000,-44.514334500000004,688,162,155,-0.06470106758720931,-0.27477984259259264,-0.2871892548387097,0.03225806451612903,44.987834500000005
deceleration_reversal,25,1500,-42.7783675,688,161,154,-0.062177859738372095,-0.26570414596273295,-0.27778160714285716,0.07142857142857142,43.155567500000004
deceleration_reversal,25,2000,-40.555483999999986,688,155,148,-0.05894692441860463,-0.26164828387096767,-0.27402354054054046,0.08108108108108109,41.02898399999999
deceleration_reversal,25,3000,-33.0941,688,148,141,-0.048101889534883716,-0.22360878378378377,-0.23470992907801416,0.09219858156028368,33.37519999999999
deceleration_reversal,25,4000,-31.747599999999984,688,145,138,-0.04614476744186044,-0.21894896551724127,-0.230055072463768,0.12318840579710146,32.124799999999986
deceleration_reversal,25,5000,-35.8041248,688,140,133,-0.05204087906976744,-0.25574374857142856,-0.2692039458646616,0.10526315789473684,36.1813248
deceleration_reversal,25,7500,-40.70935000000002,688,131,124,-0.05917056686046515,-0.31075839694656504,-0.32830120967741955,0.18548387096774194,41.086550000000024
deceleration_reversal,25,10000,-36.081849999999996,688,126,119,-0.052444549418604644,-0.28636388888888886,-0.30320882352941175,0.13445378151260504,36.36294999999999
deceleration_reversal,50,500,-42.02803000000001,688,162,150,-0.06108725290697676,-0.25943228395061735,-0.2801868666666667,0.013333333333333334,42.02803000000001
deceleration_reversal,50,750,-44.1082775,688,162,150,-0.06411086845930232,-0.27227331790123455,-0.29405518333333336,0.013333333333333334,44.1082775
deceleration_reversal,50,1000,-43.89791700000001,688,162,150,-0.06380511191860466,-0.27097479629629634,-0.29265278000000006,0.02,43.89791700000001
deceleration_reversal,50,1500,-41.959649999999996,688,161,149,-0.06098786337209302,-0.26061894409937886,-0.2816083892617449,0.06711409395973154,41.98285
deceleration_reversal,50,2000,-40.318849999999976,688,155,143,-0.058602979651162755,-0.26012161290322566,-0.2819499999999998,0.06993006993006994,40.318849999999976
deceleration_reversal,50,3000,-32.88159999999999,688,148,136,-0.04779302325581394,-0.22217297297297292,-0.24177647058823523,0.07352941176470588,32.88159999999999
deceleration_reversal,50,4000,-31.68454999999998,688,145,133,-0.04605312499999997,-0.21851413793103436,-0.23822969924812015,0.09774436090225563,31.68454999999998
deceleration_reversal,50,5000,-35.74107479999999,688,140,128,-0.051949236627906965,-0.2552933914285714,-0.27922714687499994,0.078125,35.74107479999999
deceleration_reversal,50,7500,-40.652900000000024,688,131,119,-0.0590885174418605,-0.31032748091603074,-0.34162100840336157,0.15966386554621848,40.652900000000024
deceleration_reversal,50,10000,-36.02459999999999,688,126,114,-0.05236133720930231,-0.2859095238095237,-0.3160052631578947,0.10526315789473684,36.02459999999999
deceleration_reversal,100,500,-38.64487999999999,688,162,145,-0.05616988372093022,-0.2385486419753086,-0.2665164137931034,0.0,38.64487999999999
deceleration_reversal,100,750,-40.930027499999994,688,162,145,-0.05949131904069767,-0.2526544907407407,-0.2822760517241379,0.013793103448275862,40.930027499999994
deceleration_reversal,100,1000,-40.33186699999999,688,162,145,-0.05862189970930231,-0.24896214197530858,-0.27815080689655164,0.020689655172413793,40.33186699999999
deceleration_reversal,100,1500,-39.357699999999994,688,161,144,-0.057205959302325575,-0.24445776397515526,-0.27331736111111105,0.05555555555555555,39.681749999999994
deceleration_reversal,100,2000,-38.266349999999996,688,155,138,-0.05561969476744186,-0.24687967741935482,-0.2772923913043478,0.057971014492753624,38.266349999999996
deceleration_reversal,100,3000,-30.626799999999996,688,148,131,-0.0445156976744186,-0.2069378378378378,-0.2337923664122137,0.06870229007633588,30.626799999999996
deceleration_reversal,100,4000,-29.807699999999983,688,145,128,-0.043325145348837184,-0.2055703448275861,-0.23287265624999987,0.078125,29.807699999999983
deceleration_reversal,100,5000,-33.32797479999999,688,142,125,-0.04844182383720929,-0.23470404788732388,-0.26662379839999995,0.08,33.32797479999999
deceleration_reversal,100,7500,-38.524250000000016,688,133,116,-0.055994549418604676,-0.2896560150375941,-0.332105603448276,0.14655172413793102,38.524250000000016
deceleration_reversal,100,10000,-34.1869,688,128,111,-0.049690261627906976,-0.26708515625,-0.3079900900900901,0.10810810810810811,34.1869
deceleration_reversal,250,500,-32.1398432,688,162,144,-0.046714888372093026,-0.1983940938271605,-0.22319335555555556,0.0,32.1398432
deceleration_reversal,250,750,-33.638044699999995,688,162,144,-0.048892506831395344,-0.20764225123456787,-0.23359753263888886,0.020833333333333332,33.638044699999995
deceleration_reversal,250,1000,-33.63008140000001,688,162,144,-0.048880932267441876,-0.20759309506172846,-0.2335422319444445,0.020833333333333332,33.63008140000001
